,customer_id,customer_name,gender,age,home_address,zip_code,city,state,country,order_id,payment,order_date,delivery_date,sales_id,product_id,sale_price_per_unit,QTY_in_stock,total_price,product_type,product_name,size,color,purchase_price_per_unit,order_QTY,order_day,order_day_name,order_month,delivery_day,diff_order_and_delivary
2891,581,Fabian Gostage,Polygender,40,11 Nader ParadeApt. 016,9022,Hackettland,South Australia,Australia,651,39199,2021-05-22,2021-05-25,3233,640,93,1,93,Jacket,Coach,XS,yellow,115,52,22,Saturday,5,25,3
2892,581,Fabian Gostage,Polygender,40,11 Nader ParadeApt. 016,9022,Hackettland,South Australia,Australia,651,39199,2021-05-22,2021-05-25,3234,1072,93,2,186,Trousers,Joggers,M,blue,94,78,22,Saturday,5,25,3
2893,581,Fabian Gostage,Polygender,40,11 Nader ParadeApt. 016,9022,Hackettland,South Australia,Australia,651,39199,2021-05-22,2021-05-25,3235,156,91,2,182,Shirt,Linen,S,green,116,58,22,Saturday,5,25,3
2894,581,Fabian Gostage,Polygender,40,11 Nader ParadeApt. 016,9022,Hackettland,South Australia,Australia,651,39199,2021-05-22,2021-05-25,3236,361,94,2,188,Shirt,Henley,S,yellow,92,70,22,Saturday,5,25,3
2895,581,Fabian Gostage,Polygender,40,11 Nader ParadeApt. 016,9022,Hackettland,South Australia,Australia,651,39199,2021-05-22,2021-05-25,3237,801,91,1,91,Jacket,Pullover,S,violet,114,74,22,Saturday,5,25,3
2896,581,Fabian Gostage,Polygender,40,11 Nader ParadeApt. 016,9022,Hackettland,South Australia,Australia,651,39199,2021-05-22,2021-05-25,3238,456,118,1,118,Jacket,Puffer,S,red,110,62,22,Saturday,5,25,3
2897,581,Fabian Gostage,Polygender,40,11 Nader ParadeApt. 016,9022,Hackettland,South Australia,Australia,651,39199,2021-05-22,2021-05-25,3239,336,109,2,218,Shirt,Mandarin Collar,S,blue,108,44,22,Saturday,5,25,3
2898,581,Fabian Gostage,Polygender,40,11 Nader ParadeApt. 016,9022,Hackettland,South Australia,Australia,985,59558,2021-02-07,2021-02-09,4925,277,95,2,190,Shirt,Polo,M,violet,117,77,7,Sunday,2,9,2
2899,581,Fabian Gostage,Polygender,40,11 Nader ParadeApt. 016,9022,Hackettland,South Australia,Australia,985,59558,2021-02-07,2021-02-09,4926,1129,102,1,102,Trousers,Cargo Pants,XL,orange,106,61,7,Sunday,2,9,2
2900,581,Fabian Gostage,Polygender,40,11 Nader ParadeApt. 016,9022,Hackettland,South Australia,Australia,985,59558,2021-02-07,2021-02-09,4927,784,91,3,273,Jacket,Pullover,XL,yellow,114,67,7,Sunday,2,9,2
2901,581,Fabian Gostage,Polygender,40,11 Nader ParadeApt. 016,9022,Hackettland,South Australia,Australia,985,59558,2021-02-07,2021-02-09,4928,837,117,2,234,Jacket,Shearling,M,violet,95,74,7,Sunday,2,9,2
2902,581,Fabian Gostage,Polygender,40,11 Nader ParadeApt. 016,9022,Hackettland,South Australia,Australia,985,59558,2021-02-07,2021-02-09,4929,538,98,3,294,Jacket,Leather,L,yellow,113,45,7,Sunday,2,9,2
2903,583,Prissie Dumelow,Genderqueer,52,98 Ellie CircleSuite 311,378,Leomouth,Northern Territory,Australia,564,16074,2021-08-23,2021-09-19,2817,991,106,1,106,Trousers,Wool,S,yellow,111,69,23,Monday,8,19,4
2904,583,Prissie Dumelow,Genderqueer,52,98 Ellie CircleSuite 311,378,Leomouth,Northern Territory,Australia,564,16074,2021-08-23,2021-09-19,2818,838,117,3,351,Jacket,Shearling,L,violet,95,61,23,Monday,8,19,4
2905,583,Prissie Dumelow,Genderqueer,52,98 Ellie CircleSuite 311,378,Leomouth,Northern Territory,Australia,564,16074,2021-08-23,2021-09-19,2819,908,94,2,188,Trousers,Cords,L,violet,113,74,23,Monday,8,19,4
2906,585,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,120,53001,2021-06-09,2021-06-14,553,1231,112,1,112,Trousers,Tracksuit Bottoms,S,orange,91,59,9,Wednesday,6,14,5
2907,585,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,120,53001,2021-06-09,2021-06-14,554,340,109,2,218,Shirt,Mandarin Collar,XS,indigo,108,80,9,Wednesday,6,14,5
2908,585,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,120,53001,2021-06-09,2021-06-14,555,881,94,2,188,Trousers,Cords,S,orange,113,59,9,Wednesday,6,14,5
2909,585,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,120,53001,2021-06-09,2021-06-14,556,560,100,1,100,Jacket,Bomber,XS,red,90,76,9,Wednesday,6,14,5
2910,585,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,120,53001,2021-06-09,2021-06-14,557,11,96,2,192,Shirt,Oxford Cloth,S,yellow,114,78,9,Wednesday,6,14,5
2911,585,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,120,53001,2021-06-09,2021-06-14,558,395,119,3,357,Shirt,Casual Slim Fit,XS,yellow,113,63,9,Wednesday,6,14,5
2912,585,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,535,23905,2021-01-25,2021-02-07,2669,928,96,3,288,Trousers,Drawstring,L,green,104,43,25,Monday,1,7,18
2913,585,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,535,23905,2021-01-25,2021-02-07,2670,707,119,3,357,Jacket,Trench Coat,M,orange,112,43,25,Monday,1,7,18
2914,585,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,535,23905,2021-01-25,2021-02-07,2671,58,104,1,104,Shirt,Dress,L,blue,119,61,25,Monday,1,7,18
2915,585,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,535,23905,2021-01-25,2021-02-07,2672,946,97,2,194,Trousers,Slim-Fit,S,red,119,71,25,Monday,1,7,18
2916,585,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,535,23905,2021-01-25,2021-02-07,2673,1224,105,2,210,Trousers,Pleated,XL,violet,90,65,25,Monday,1,7,18
2917,585,Alicea Momford,Non-binary,23,01 Lee GroveSuite 419,3863,West Bella,South Australia,Australia,535,23905,2021-01-25,2021-02-07,2674,164,91,1,91,Shirt,Linen,XL,blue,116,47,25,Monday,1,7,18
2918,586,Wenona Stuck,Agender,34,71 Jade CrescentApt. 142,5142,Hallhaven,New South Wales,Australia,189,41543,2021-07-17,2021-08-08,919,214,106,1,106,Shirt,Chambray,XL,red,105,42,17,Saturday,7,8,9
2919,586,Wenona Stuck,Agender,34,71 Jade CrescentApt. 142,5142,Hallhaven,New South Wales,Australia,189,41543,2021-07-17,2021-08-08,920,668,113,1,113,Jacket,Parka,L,red,119,73,17,Saturday,7,8,9
2920,586,Wenona Stuck,Agender,34,71 Jade CrescentApt. 142,5142,Hallhaven,New South Wales,Australia,189,41543,2021-07-17,2021-08-08,921,179,98,2,196,Shirt,Camp Collared,XL,red,112,79,17,Saturday,7,8,9
2921,586,Wenona Stuck,Agender,34,71 Jade CrescentApt. 142,5142,Hallhaven,New South Wales,Australia,189,41543,2021-07-17,2021-08-08,922,877,94,2,188,Trousers,Cords,M,red,113,68,17,Saturday,7,8,9
2922,586,Wenona Stuck,Agender,34,71 Jade CrescentApt. 142,5142,Hallhaven,New South Wales,Australia,892,21071,2021-04-09,2021-04-11,4471,983,106,2,212,Trousers,Wool,L,red,111,74,9,Friday,4,11,2
2923,587,Carmita Grundey,Agender,35,985 Ethan AvenueSuite 122,3174,East Declanside,Queensland,Australia,56,17149,2021-01-23,2021-02-18,250,1061,93,1,93,Trousers,Joggers,S,yellow,94,76,23,Saturday,1,18,5
2924,587,Carmita Grundey,Agender,35,985 Ethan AvenueSuite 122,3174,East Declanside,Queensland,Australia,56,17149,2021-01-23,2021-02-18,251,879,94,3,282,Trousers,Cords,XL,red,113,80,23,Saturday,1,18,5
2925,587,Carmita Grundey,Agender,35,985 Ethan AvenueSuite 122,3174,East Declanside,Queensland,Australia,56,17149,2021-01-23,2021-02-18,252,469,118,1,118,Jacket,Puffer,XL,yellow,110,65,23,Saturday,1,18,5
2926,587,Carmita Grundey,Agender,35,985 Ethan AvenueSuite 122,3174,East Declanside,Queensland,Australia,56,17149,2021-01-23,2021-02-18,253,610,112,3,336,Jacket,Cardigan,XS,green,118,40,23,Saturday,1,18,5
2927,587,Carmita Grundey,Agender,35,985 Ethan AvenueSuite 122,3174,East Declanside,Queensland,Australia,56,17149,2021-01-23,2021-02-18,254,968,97,2,194,Trousers,Slim-Fit,L,blue,119,49,23,Saturday,1,18,5
2928,587,Carmita Grundey,Agender,35,985 Ethan AvenueSuite 122,3174,East Declanside,Queensland,Australia,622,45682,2021-05-16,2021-06-07,3087,709,119,1,119,Jacket,Trench Coat,XL,orange,112,71,16,Sunday,5,7,9
2929,587,Carmita Grundey,Agender,35,985 Ethan AvenueSuite 122,3174,East Declanside,Queensland,Australia,622,45682,2021-05-16,2021-06-07,3088,236,106,3,318,Shirt,Chambray,S,indigo,105,59,16,Sunday,5,7,9
2930,587,Carmita Grundey,Agender,35,985 Ethan AvenueSuite 122,3174,East Declanside,Queensland,Australia,622,45682,2021-05-16,2021-06-07,3089,677,113,3,339,Jacket,Parka,M,yellow,119,46,16,Sunday,5,7,9
2931,587,Carmita Grundey,Agender,35,985 Ethan AvenueSuite 122,3174,East Declanside,Queensland,Australia,622,45682,2021-05-16,2021-06-07,3090,498,102,2,204,Jacket,Windbreaker,L,orange,109,68,16,Sunday,5,7,9
2932,588,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,33,52945,2021-07-01,2021-07-07,151,486,118,2,236,Jacket,Puffer,S,violet,110,46,1,Thursday,7,7,6
2933,588,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,33,52945,2021-07-01,2021-07-07,152,1173,99,3,297,Trousers,High-Waisted,L,green,98,75,1,Thursday,7,7,6
2934,588,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,33,52945,2021-07-01,2021-07-07,153,322,109,3,327,Shirt,Mandarin Collar,M,orange,108,78,1,Thursday,7,7,6
2935,588,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,33,52945,2021-07-01,2021-07-07,154,955,97,3,291,Trousers,Slim-Fit,XS,yellow,119,59,1,Thursday,7,7,6
2936,588,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,33,52945,2021-07-01,2021-07-07,155,511,102,2,204,Jacket,Windbreaker,S,blue,109,41,1,Thursday,7,7,6
2937,588,Nicole Cheel,Genderfluid,48,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,591,39095,2021-06-18,2021-07-06,2967,1234,112,3,336,Trousers,Tracksuit Bottoms,XL,orange,91,42,18,Friday,6,6,12
2938,589,Calhoun Raphael,Polygender,57,68 Darcy PassSuite 091,6477,Hoppetown,Queensland,Australia,413,35487,2021-10-17,2021-10-31,2046,1204,105,2,210,Trousers,Pleated,XL,yellow,90,52,17,Sunday,10,31,14
2939,589,Calhoun Raphael,Polygender,57,68 Darcy PassSuite 091,6477,Hoppetown,Queensland,Australia,413,35487,2021-10-17,2021-10-31,2047,527,98,2,196,Jacket,Leather,M,red,113,54,17,Sunday,10,31,14
2940,589,Calhoun Raphael,Polygender,57,68 Darcy PassSuite 091,6477,Hoppetown,Queensland,Australia,413,35487,2021-10-17,2021-10-31,2048,707,119,3,357,Jacket,Trench Coat,M,orange,112,43,17,Sunday,10,31,14
2941,589,Calhoun Raphael,Polygender,57,68 Darcy PassSuite 091,6477,Hoppetown,Queensland,Australia,413,35487,2021-10-17,2021-10-31,2049,1234,112,2,224,Trousers,Tracksuit Bottoms,XL,orange,91,42,17,Sunday,10,31,14
2942,589,Calhoun Raphael,Polygender,57,68 Darcy PassSuite 091,6477,Hoppetown,Queensland,Australia,413,35487,2021-10-17,2021-10-31,2050,124,92,2,184,Shirt,Denim,XL,green,115,52,17,Sunday,10,31,14
2943,589,Calhoun Raphael,Polygender,57,68 Darcy PassSuite 091,6477,Hoppetown,Queensland,Australia,413,35487,2021-10-17,2021-10-31,2051,306,105,3,315,Shirt,Cuban Collar,S,indigo,93,41,17,Sunday,10,31,14
2944,589,Calhoun Raphael,Polygender,57,68 Darcy PassSuite 091,6477,Hoppetown,Queensland,Australia,707,25153,2021-05-12,2021-05-18,3513,667,113,3,339,Jacket,Parka,M,red,119,56,12,Wednesday,5,18,6
2945,589,Calhoun Raphael,Polygender,57,68 Darcy PassSuite 091,6477,Hoppetown,Queensland,Australia,707,25153,2021-05-12,2021-05-18,3514,709,119,2,238,Jacket,Trench Coat,XL,orange,112,71,12,Wednesday,5,18,6
2946,589,Calhoun Raphael,Polygender,57,68 Darcy PassSuite 091,6477,Hoppetown,Queensland,Australia,707,25153,2021-05-12,2021-05-18,3515,939,96,2,192,Trousers,Drawstring,XL,indigo,104,41,12,Wednesday,5,18,6
2947,589,Calhoun Raphael,Polygender,57,68 Darcy PassSuite 091,6477,Hoppetown,Queensland,Australia,707,25153,2021-05-12,2021-05-18,3516,803,91,3,273,Jacket,Pullover,L,violet,114,78,12,Wednesday,5,18,6
2948,589,Calhoun Raphael,Polygender,57,68 Darcy PassSuite 091,6477,Hoppetown,Queensland,Australia,707,25153,2021-05-12,2021-05-18,3517,742,109,3,327,Jacket,Peacoat,M,orange,102,47,12,Wednesday,5,18,6
2949,589,Calhoun Raphael,Polygender,57,68 Darcy PassSuite 091,6477,Hoppetown,Queensland,Australia,707,25153,2021-05-12,2021-05-18,3518,234,106,2,212,Shirt,Chambray,XL,blue,105,43,12,Wednesday,5,18,6
2950,589,Calhoun Raphael,Polygender,57,68 Darcy PassSuite 091,6477,Hoppetown,Queensland,Australia,707,25153,2021-05-12,2021-05-18,3519,274,95,3,285,Shirt,Polo,XL,indigo,117,56,12,Wednesday,5,18,6
2951,592,Salomo Shuttell,Bigender,64,88 D'amore CircleApt. 533,354,North Stephanie,South Australia,Australia,796,18804,2021-07-31,2021-08-06,3997,362,94,2,188,Shirt,Henley,M,yellow,92,71,31,Saturday,7,6,25
2952,592,Salomo Shuttell,Bigender,64,88 D'amore CircleApt. 533,354,North Stephanie,South Australia,Australia,796,18804,2021-07-31,2021-08-06,3998,437,107,1,107,Jacket,Denim,M,green,92,79,31,Saturday,7,6,25
2953,595,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,167,44269,2021-06-26,2021-07-18,799,1035,90,2,180,Trousers,Relaxed Leg,XS,blue,95,54,26,Saturday,6,18,8
2954,595,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,167,44269,2021-06-26,2021-07-18,800,930,96,1,96,Trousers,Drawstring,XS,blue,104,45,26,Saturday,6,18,8
2955,595,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,167,44269,2021-06-26,2021-07-18,801,217,106,1,106,Shirt,Chambray,M,orange,105,43,26,Saturday,6,18,8
2956,595,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,167,44269,2021-06-26,2021-07-18,802,134,92,2,184,Shirt,Denim,XL,indigo,115,58,26,Saturday,6,18,8
2957,595,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,933,55917,2021-04-28,2021-05-20,4651,958,97,3,291,Trousers,Slim-Fit,L,yellow,119,64,28,Wednesday,4,20,8
2958,595,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,933,55917,2021-04-28,2021-05-20,4652,1025,90,2,180,Trousers,Relaxed Leg,XS,yellow,95,44,28,Wednesday,4,20,8
2959,595,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,933,55917,2021-04-28,2021-05-20,4653,415,119,2,238,Shirt,Casual Slim Fit,XS,violet,113,55,28,Wednesday,4,20,8
2960,595,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,933,55917,2021-04-28,2021-05-20,4654,838,117,3,351,Jacket,Shearling,L,violet,95,61,28,Wednesday,4,20,8
2961,595,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,933,55917,2021-04-28,2021-05-20,4655,687,113,1,113,Jacket,Parka,M,blue,119,54,28,Wednesday,4,20,8
2962,595,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,989,27217,2021-01-06,2021-01-29,4945,78,118,2,236,Shirt,Flannel,L,orange,96,59,6,Wednesday,1,29,23
2963,595,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,989,27217,2021-01-06,2021-01-29,4946,685,113,2,226,Jacket,Parka,XS,blue,119,67,6,Wednesday,1,29,23
2964,595,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,989,27217,2021-01-06,2021-01-29,4947,330,109,1,109,Shirt,Mandarin Collar,XS,green,108,63,6,Wednesday,1,29,23
2965,595,Thomasine Baudet,Female,60,313 Grace LoopApt. 523,939,Ameliaview,South Australia,Australia,989,27217,2021-01-06,2021-01-29,4948,388,119,2,238,Shirt,Casual Slim Fit,L,red,113,78,6,Wednesday,1,29,23
2966,597,Hi Simenel,Genderfluid,80,78 O'hara CircuitApt. 096,1966,Lake Michaelbury,South Australia,Australia,913,16265,2021-04-03,2021-04-19,4577,761,109,1,109,Jacket,Peacoat,S,indigo,102,49,3,Saturday,4,19,16
2967,597,Hi Simenel,Genderfluid,80,78 O'hara CircuitApt. 096,1966,Lake Michaelbury,South Australia,Australia,913,16265,2021-04-03,2021-04-19,4578,222,106,3,318,Shirt,Chambray,M,yellow,105,62,3,Saturday,4,19,16
2968,601,Sol Adhams,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,388,34341,2021-02-12,2021-02-17,1932,45,104,2,208,Shirt,Dress,XS,yellow,119,69,12,Friday,2,17,5
2969,601,Sol Adhams,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,388,34341,2021-02-12,2021-02-17,1933,15,96,2,192,Shirt,Oxford Cloth,XS,green,114,68,12,Friday,2,17,5
2970,601,Sol Adhams,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,388,34341,2021-02-12,2021-02-17,1934,670,113,2,226,Jacket,Parka,XS,orange,119,53,12,Friday,2,17,5
2971,601,Sol Adhams,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,388,34341,2021-02-12,2021-02-17,1935,579,100,1,100,Jacket,Bomber,XL,green,90,79,12,Friday,2,17,5
2972,601,Sol Adhams,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,828,32593,2021-01-09,2021-01-27,4159,626,112,2,224,Jacket,Cardigan,S,violet,118,49,9,Saturday,1,27,18
2973,601,Sol Adhams,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,828,32593,2021-01-09,2021-01-27,4160,56,104,2,208,Shirt,Dress,S,blue,119,46,9,Saturday,1,27,18
2974,601,Sol Adhams,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,828,32593,2021-01-09,2021-01-27,4161,39,104,3,312,Shirt,Dress,XL,red,119,47,9,Saturday,1,27,18
2975,601,Sol Adhams,Male,55,010 Cartwright TrackApt. 920,1625,Sebastianbury,South Australia,Australia,828,32593,2021-01-09,2021-01-27,4162,1114,115,1,115,Trousers,Cropped,XL,indigo,99,58,9,Saturday,1,27,18
2976,602,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,5921,East Imogen,Western Australia,Australia,341,13882,2021-02-07,2021-02-09,1669,137,92,3,276,Shirt,Denim,M,violet,115,55,7,Sunday,2,9,2
2977,602,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,5921,East Imogen,Western Australia,Australia,341,13882,2021-02-07,2021-02-09,1670,502,102,2,204,Jacket,Windbreaker,M,yellow,109,52,7,Sunday,2,9,2
2978,602,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,5921,East Imogen,Western Australia,Australia,341,13882,2021-02-07,2021-02-09,1671,95,118,3,354,Shirt,Flannel,XS,indigo,96,46,7,Sunday,2,9,2
2979,602,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,5921,East Imogen,Western Australia,Australia,341,13882,2021-02-07,2021-02-09,1672,501,102,3,306,Jacket,Windbreaker,S,yellow,109,66,7,Sunday,2,9,2
2980,602,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,5921,East Imogen,Western Australia,Australia,341,13882,2021-02-07,2021-02-09,1673,1143,102,3,306,Trousers,Cargo Pants,L,blue,106,77,7,Sunday,2,9,2
2981,602,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,5921,East Imogen,Western Australia,Australia,341,13882,2021-02-07,2021-02-09,1674,409,119,1,119,Shirt,Casual Slim Fit,XL,blue,113,68,7,Sunday,2,9,2
2982,602,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,5921,East Imogen,Western Australia,Australia,341,13882,2021-02-07,2021-02-09,1675,416,119,3,357,Shirt,Casual Slim Fit,S,violet,113,50,7,Sunday,2,9,2
2983,602,Kip Cantwell,Bigender,54,157 Rice LoopSuite 716,5921,East Imogen,Western Australia,Australia,341,13882,2021-02-07,2021-02-09,1676,1097,115,3,345,Trousers,Cropped,M,yellow,99,41,7,Sunday,2,9,2
2984,605,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,255,16272,2021-09-26,2021-10-15,1234,806,117,3,351,Jacket,Shearling,S,red,95,75,26,Sunday,9,15,11
2985,605,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,255,16272,2021-09-26,2021-10-15,1235,437,107,2,214,Jacket,Denim,M,green,92,79,26,Sunday,9,15,11
2986,605,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,869,11108,2021-09-25,2021-10-20,4344,1214,105,3,315,Trousers,Pleated,XL,blue,90,55,25,Saturday,9,20,5
2987,605,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,869,11108,2021-09-25,2021-10-20,4345,949,97,2,194,Trousers,Slim-Fit,XL,red,119,67,25,Saturday,9,20,5
2988,605,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,869,11108,2021-09-25,2021-10-20,4346,176,98,2,196,Shirt,Camp Collared,S,red,112,67,25,Saturday,9,20,5
2989,605,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,869,11108,2021-09-25,2021-10-20,4347,535,98,3,294,Jacket,Leather,XS,yellow,113,73,25,Saturday,9,20,5
2990,605,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,869,11108,2021-09-25,2021-10-20,4348,77,118,2,236,Shirt,Flannel,M,orange,96,68,25,Saturday,9,20,5
2991,605,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,869,11108,2021-09-25,2021-10-20,4349,636,93,1,93,Jacket,Coach,S,orange,115,55,25,Saturday,9,20,5
2992,605,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,869,11108,2021-09-25,2021-10-20,4350,351,94,2,188,Shirt,Henley,S,red,92,60,25,Saturday,9,20,5
2993,605,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,869,11108,2021-09-25,2021-10-20,4351,1145,102,1,102,Trousers,Cargo Pants,XS,indigo,106,51,25,Saturday,9,20,5
2994,605,Stanleigh Hazelton,Female,25,8676 William HillApt. 725,4750,Hamiltonshire,Western Australia,Australia,869,11108,2021-09-25,2021-10-20,4352,845,113,1,113,Trousers,Chinos,XS,orange,100,53,25,Saturday,9,20,5
2995,606,Averyl Atthow,Polygender,53,24 Alexis BoulevardSuite 321,8684,Calebville,New South Wales,Australia,218,22309,2021-07-12,2021-07-20,1064,360,94,1,94,Shirt,Henley,XS,yellow,92,42,12,Monday,7,20,8
2996,606,Averyl Atthow,Polygender,53,24 Alexis BoulevardSuite 321,8684,Calebville,New South Wales,Australia,218,22309,2021-07-12,2021-07-20,1065,478,118,2,236,Jacket,Puffer,L,blue,110,48,12,Monday,7,20,8
2997,606,Averyl Atthow,Polygender,53,24 Alexis BoulevardSuite 321,8684,Calebville,New South Wales,Australia,218,22309,2021-07-12,2021-07-20,1066,1219,105,3,315,Trousers,Pleated,XL,indigo,90,45,12,Monday,7,20,8
2998,606,Averyl Atthow,Polygender,53,24 Alexis BoulevardSuite 321,8684,Calebville,New South Wales,Australia,425,12705,2021-02-21,2021-03-17,2117,926,96,1,96,Trousers,Drawstring,S,green,104,73,21,Sunday,2,17,4
2999,606,Averyl Atthow,Polygender,53,24 Alexis BoulevardSuite 321,8684,Calebville,New South Wales,Australia,425,12705,2021-02-21,2021-03-17,2118,313,105,3,315,Shirt,Cuban Collar,L,violet,93,78,21,Sunday,2,17,4
3000,606,Averyl Atthow,Polygender,53,24 Alexis BoulevardSuite 321,8684,Calebville,New South Wales,Australia,425,12705,2021-02-21,2021-03-17,2119,363,94,3,282,Shirt,Henley,L,yellow,92,62,21,Sunday,2,17,4
3001,606,Averyl Atthow,Polygender,53,24 Alexis BoulevardSuite 321,8684,Calebville,New South Wales,Australia,425,12705,2021-02-21,2021-03-17,2120,785,91,2,182,Jacket,Pullover,XS,green,114,70,21,Sunday,2,17,4
3002,606,Averyl Atthow,Polygender,53,24 Alexis BoulevardSuite 321,8684,Calebville,New South Wales,Australia,425,12705,2021-02-21,2021-03-17,2121,1074,93,3,279,Trousers,Joggers,XL,blue,94,52,21,Sunday,2,17,4
3003,607,Angie O Mullen,Male,42,8397 Davis CrescentApt. 905,8092,North Gracetown,Northern Territory,Australia,110,15385,2021-09-02,2021-09-06,499,687,113,2,226,Jacket,Parka,M,blue,119,54,2,Thursday,9,6,4
3004,607,Angie O Mullen,Male,42,8397 Davis CrescentApt. 905,8092,North Gracetown,Northern Territory,Australia,110,15385,2021-09-02,2021-09-06,500,818,117,1,117,Jacket,Shearling,L,yellow,95,58,2,Thursday,9,6,4
3005,607,Angie O Mullen,Male,42,8397 Davis CrescentApt. 905,8092,North Gracetown,Northern Territory,Australia,110,15385,2021-09-02,2021-09-06,501,891,94,1,94,Trousers,Cords,S,green,113,78,2,Thursday,9,6,4
3006,607,Angie O Mullen,Male,42,8397 Davis CrescentApt. 905,8092,North Gracetown,Northern Territory,Australia,110,15385,2021-09-02,2021-09-06,502,1144,102,1,102,Trousers,Cargo Pants,XL,blue,106,57,2,Thursday,9,6,4
3007,607,Angie O Mullen,Male,42,8397 Davis CrescentApt. 905,8092,North Gracetown,Northern Territory,Australia,110,15385,2021-09-02,2021-09-06,503,647,93,3,279,Jacket,Coach,M,green,115,63,2,Thursday,9,6,4
